id,Hardness
10558,5.9450464
10559,5.14075
10560,2.5163114
10561,3.8837173
10562,6.0526295
10563,3.9421403
10564,1.771638
10565,3.454438
10566,2.915788
10567,3.384429
10568,3.2767303
10569,4.6371446
10570,5.189202
10571,6.4251885
10572,5.046372
10573,5.3748136
10574,2.603061
10575,2.2559135
10576,1.7231542
10577,1.4877396
10578,5.9405613
10579,5.691195
10580,2.16446
10581,6.8679223
10582,3.0827985
10583,2.0830557
10584,4.5868607
10585,2.9358797
10586,2.2042437
10587,5.8510227
10588,3.089097
10589,5.3235188
10590,2.8699346
10591,4.9984355
10592,2.3942418
10593,5.200234
10594,6.1920166
10595,4.8728127
10596,3.7285035
10597,5.8172264
10598,4.3842435
10599,4.826212
10600,3.6092277
10601,5.8432374
10602,5.738287
10603,5.1854024
10604,5.735401
10605,1.0960287
10606,3.28614
10607,5.955838
10608,4.97535
10609,9.925615
10610,5.542311
10611,4.8712735
10612,5.6355233
10613,5.5693
10614,6.235802
10615,5.7150736
10616,7.225779
10617,5.372838
10618,2.6033475
10619,5.1649685
10620,5.7261915
10621,3.3592627
10622,2.5624213
10623,5.6242256
10624,6.167734
10625,6.064638
10626,3.546937
10627,5.0500593
10628,6.499774
10629,5.8170567
10630,2.751544
10631,4.4686966
10632,2.5421064
10633,3.2096822
10634,3.3568022
10635,5.829755
10636,4.879819
10637,7.0359592
10638,2.871512
10639,6.6937404
10640,6.080303
10641,4.082003
10642,3.8951035
10643,1.521831
10644,5.070572
10645,6.3620086
10646,1.922223
10647,6.0044622
10648,5.514666
10649,6.057454
10650,3.8546016
10651,5.458628
10652,4.59793
10653,5.6167974
10654,3.158199
10655,2.8808796
10656,4.354731
10657,3.7117894
10658,4.838371
10659,5.4621735
10660,4.189563
10661,4.7922606
10662,5.467644
10663,6.2060246
10664,3.245819
10665,5.528049
10666,4.4459815
10667,5.6293674
10668,5.3702283
10669,4.230494
10670,2.3063827
10671,4.070034
10672,2.4210517
10673,3.6909037
10674,1.0126412
10675,3.8248863
10676,3.2906344
10677,2.0389347
10678,3.4197907
10679,2.5594509
10680,4.76961
10681,2.0200222
10682,5.46478
10683,5.0037336
10684,2.1946034
10685,4.0630236
10686,1.6447238
10687,5.4217243
10688,5.8247156
10689,4.2713585
10690,4.3080115
10691,7.010761
10692,5.0632772
10693,5.2645955
10694,7.0585785
10695,2.6384115
10696,4.238901
10697,5.1555247
10698,3.8799765
10699,1.5647359
10700,2.641907
10701,3.445865
10702,4.4193873
10703,4.9477463
10704,4.493491
10705,5.3281865
10706,6.841543
10707,7.0931196
10708,2.5651515
10709,3.154822
10710,5.6702433
10711,2.9680483
10712,5.8586354
10713,3.157458
10714,3.328503
10715,6.1399693
10716,4.9751816
10717,6.8356347
10718,4.258536
10719,4.633865
10720,6.367135
10721,0.84691864
10722,2.5894744
10723,6.803299
10724,4.974868
10725,0.9651812
10726,2.6972713
10727,2.1582355
10728,4.487155
10729,4.184503
10730,5.502738
10731,5.977249
10732,3.0436351
10733,2.2802877
10734,4.873652
10735,5.939141
10736,6.1370473
10737,4.6805124
10738,5.6389995
10739,4.5069385
10740,2.4921558
10741,4.9306393
10742,2.328267
10743,5.410605
10744,2.8588104
10745,5.138101
10746,5.0327353
10747,1.8896685
10748,7.1139956
10749,4.998166
10750,4.2375855
10751,5.504022
10752,4.027525
10753,3.9094498
10754,8.146011
10755,5.8145094
10756,3.263897
10757,4.219943
10758,4.597346
10759,2.9239278
10760,5.6882267
10761,5.337476
10762,5.8419476
10763,5.795311
10764,4.074012
10765,6.2861543
10766,6.052851
10767,5.6775947
10768,5.119028
10769,5.94656
10770,6.933243
10771,3.1575239
10772,5.62939
10773,3.7027552
10774,4.402725
10775,4.0055127
10776,4.05691
10777,2.5896888
10778,6.298028
10779,5.8013325
10780,3.8154407
10781,5.2064643
10782,5.4532394
10783,5.2922378
10784,5.7596765
10785,6.461016
10786,4.4343567
10787,7.3536487
10788,5.9109287
10789,5.2013755
10790,1.1527978
10791,5.180291
10792,5.4372206
10793,3.3767424
10794,6.132428
10795,5.267349
10796,2.8742125
10797,5.07767
10798,6.12336
10799,7.2983775
10800,2.9494503
10801,5.810795
10802,4.9299436
10803,4.064517
10804,5.09736
10805,5.571766
10806,6.4700336
10807,5.7004867
10808,2.8398666
10809,5.0784216
10810,4.8709297
10811,3.902692
10812,4.000918
10813,5.3802834
10814,6.0527883
10815,2.9026635
10816,3.717383
10817,5.7301846
10818,3.7298121
10819,4.394202
10820,5.7494535
10821,2.1672044
10822,3.415487
10823,3.2092512
10824,6.3376603
10825,5.486646
10826,2.8546019
10827,5.7628207
10828,2.7164974
10829,6.833124
10830,4.343963
10831,5.3504257
10832,6.1075363
10833,4.687561
10834,4.8094726
10835,5.3895116
10836,3.5400403
10837,5.9614124
10838,4.4294057
10839,2.31963
10840,5.8357873
10841,4.1861634
10842,5.336668
10843,6.0043206
10844,2.5322628
10845,4.0863705
10846,3.1419783
10847,5.3471212
10848,1.7951403
10849,5.6026673
10850,5.3853774
10851,2.1192756
10852,6.0805435
10853,5.2970433
10854,5.8083344
10855,5.4603734
10856,4.226077
10857,5.3416996
10858,5.024594
10859,4.1141434
10860,4.8787317
10861,6.0488815
10862,3.838399
10863,5.8821373
10864,6.615083
10865,5.224538
10866,5.2885847
10867,1.521831
10868,4.6124134
10869,4.6357865
10870,5.8744903
10871,4.686452
10872,3.9420018
10873,4.012023
10874,5.3300753
10875,5.0640907
10876,5.351858
10877,5.523019
10878,5.5635667
10879,6.6446466
10880,3.661675
10881,6.789277
10882,3.5917723
10883,4.415793
10884,3.700194
10885,5.350548
10886,2.9181995
10887,4.8298054
10888,5.0043507
10889,4.633768
10890,4.754401
10891,4.287514
10892,4.964997
10893,1.8405281
10894,4.596857
10895,5.680363
10896,2.5357673
10897,5.3061666
10898,5.7135243
10899,3.9301815
10900,3.422718
10901,4.887539
10902,4.168494
10903,5.082853
10904,3.988897
10905,5.005465
10906,2.5844307
10907,5.0170135
10908,5.8287916
10909,2.657236
10910,4.3636436
10911,5.765349
10912,5.6517015
10913,7.1772885
10914,5.7312946
10915,1.5467284
10916,5.1113324
10917,6.036213
10918,6.1866107
10919,5.188285
10920,5.1884537
10921,5.204906
10922,3.4631488
10923,4.341887
10924,6.693911
10925,6.053943
10926,5.8665423
10927,4.156926
10928,2.323924
10929,4.5360427
10930,4.34512
10931,4.0694456
10932,5.6204104
10933,5.6466646
10934,5.179186
10935,5.8441234
10936,2.3297117
10937,5.5336013
10938,3.5725265
10939,6.7829547
10940,6.4717126
10941,2.7308042
10942,3.3880455
10943,6.5932074
10944,2.7321525
10945,5.912341
10946,4.5311565
10947,4.5133677
10948,4.1610384
10949,2.4920263
10950,2.5440378
10951,6.057803
10952,4.6598096
10953,3.0861032
10954,5.7920074
10955,4.9976387
10956,6.2289495
10957,4.295925
10958,6.2168264
10959,3.8069153
10960,2.1356902
10961,4.3375688
10962,3.2538798
10963,5.851343
10964,3.626545
10965,5.267175
10966,3.454712
10967,6.16823
10968,6.313543
10969,3.5085595
10970,3.082388
10971,5.361238
10972,2.1294715
10973,4.1979094
10974,5.3127074
10975,1.6748341
10976,5.2266316
10977,4.616442
10978,3.4672804
10979,2.7455752
10980,5.6861167
10981,5.920363
10982,7.5468554
10983,4.2092066
10984,6.4593883
10985,3.0124276
10986,5.80972
10987,5.5435295
10988,5.049536
10989,3.8087559
10990,2.1169338
10991,3.3094914
10992,6.7862473
10993,2.934553
10994,4.4560213
10995,1.745124
10996,5.9443283
10997,5.278503
10998,3.513481
10999,3.1455626
11000,6.062791
11001,6.46185
11002,2.4852946
11003,4.6285057
11004,4.4821296
11005,5.386649
11006,4.6764045
11007,5.50795
11008,5.321831
11009,4.2485948
11010,5.107422
11011,4.910834
11012,6.3105373
11013,5.160088
11014,5.584966
11015,6.973433
11016,5.4360695
11017,4.399207
11018,2.4459324
11019,2.8192122
11020,5.6672716
11021,4.5666676
11022,7.0510116
11023,4.8856378
11024,5.1712747
11025,4.327033
11026,3.3002715
11027,3.4706085
11028,6.0021644
11029,2.4780445
11030,2.5523894
11031,5.0189133
11032,3.0324764
11033,4.5206966
11034,3.6747627
11035,6.3631983
11036,4.9681973
11037,5.5192285
11038,4.869233
11039,5.8649406
11040,4.733424
11041,5.1646442
11042,2.8071346
11043,4.684628
11044,4.092194
11045,6.7104254
11046,2.7365255
11047,2.1318705
11048,5.9487705
11049,5.238761
11050,4.6163406
11051,5.2551064
11052,3.5533757
11053,5.0837183
11054,5.22604
11055,4.8086195
11056,4.4352164
11057,4.8199935
11058,7.639506
11059,6.1236386
11060,3.9662366
11061,4.4788656
11062,3.8923235
11063,6.191029
11064,4.2578225
11065,7.553984
11066,3.9660957
11067,2.5138772
11068,6.5866795
11069,5.228826
11070,5.6603675
11071,5.0244074
11072,4.4030266
11073,4.634235
11074,4.881698
11075,3.049461
11076,3.7899745
11077,1.7268754
11078,3.5819526
11079,4.307332
11080,3.1893053
11081,5.8929634
11082,3.086342
11083,5.7796607
11084,5.416372
11085,5.2796693
11086,2.0513024
11087,5.877056
11088,1.6701729
11089,5.275343
11090,5.736299
11091,2.5727413
11092,2.1050994
11093,5.6801677
11094,4.6662235
11095,1.6747378
11096,6.4911523
11097,2.4344492
11098,4.810096
11099,5.884538
11100,5.620891
11101,6.6420193
11102,5.9397244
11103,3.2947876
11104,6.625469
11105,4.840818
11106,5.4966793
11107,2.5987191
11108,3.876324
11109,6.309492
11110,4.9032683
11111,5.1412845
11112,6.2157497
11113,5.0255136
11114,3.6995685
11115,4.8253994
11116,2.9589608
11117,5.8097477
11118,5.589535
11119,6.2965045
11120,4.0491776
11121,4.6805806
11122,4.9152603
11123,2.4174383
11124,4.079147
11125,5.351127
11126,3.003993
11127,5.5164437
11128,6.884582
11129,6.703516
11130,4.249467
11131,3.1988213
11132,3.0079167
11133,2.8800404
11134,5.8375278
11135,5.538124
11136,4.647694
11137,6.199121
11138,5.9046097
11139,5.016505
11140,5.722568
11141,4.9922047
11142,6.0186973
11143,6.325201
11144,2.9172359
11145,4.6094494
11146,6.2313685
11147,6.195603
11148,2.049844
11149,5.657661
11150,5.694154
11151,4.1078806
11152,0.94403654
11153,3.9773786
11154,4.2804923
11155,5.024372
11156,4.3874373
11157,4.0089884
11158,3.0572412
11159,5.8336754
11160,2.6937878
11161,5.107237
11162,5.144531
11163,5.597269
11164,6.297836
11165,2.8430717
11166,3.7952783
11167,4.9757276
11168,4.733166
11169,3.6130297
11170,3.3633206
11171,5.9114814
11172,5.7350163
11173,3.6426585
11174,6.2569237
11175,4.9156747
11176,6.5489383
11177,4.952738
11178,1.4283509
11179,4.296094
11180,6.267901
11181,6.0571065
11182,5.216646
11183,3.8685758
11184,6.139374
11185,6.128077
11186,4.9706903
11187,3.764295
11188,5.174285
11189,3.0177965
11190,5.811975
11191,5.343744
11192,4.6570635
11193,5.890631
11194,3.45851
11195,4.2794976
11196,5.594015
11197,3.8763673
11198,4.324827
11199,4.1502786
11200,4.4814143
11201,2.336161
11202,5.3841376
11203,2.9881644
11204,3.9756894
11205,6.1343117
11206,3.7644117
11207,3.4049587
11208,4.6965938
11209,6.3138447
11210,5.1293592
11211,6.2263703
11212,1.4407464
11213,2.1443422
11214,4.474595
11215,5.794363
11216,5.294233
11217,5.894569
11218,4.9804516
11219,2.669945
11220,3.9624543
11221,3.921233
11222,5.723883
11223,3.7304444
11224,3.4730537
11225,5.5990553
11226,4.5991406
11227,6.6153564
11228,5.101365
11229,3.8982668
11230,4.497961
11231,5.442773
11232,2.7273474
11233,4.1735077
11234,3.3688793
11235,3.9391904
11236,6.7161193
11237,6.6157417
11238,2.4259243
11239,5.352988
11240,6.040999
11241,5.2968826
11242,4.5888968
11243,5.6734166
11244,4.858013
11245,2.2664776
11246,4.621076
11247,2.099769
11248,3.9659798
11249,2.7915738
11250,4.2354755
11251,5.625649
11252,5.563883
11253,5.545993
11254,5.2913613
11255,6.2591705
11256,5.8368573
11257,5.995032
11258,2.4673374
11259,7.3913283
11260,3.0147727
11261,4.65288
11262,4.516431
11263,5.0710077
11264,6.8743925
11265,5.6420097
11266,5.4933314
11267,3.4720316
11268,1.521831
11269,2.4609354
11270,5.031668
11271,5.5024247
11272,3.2468817
11273,3.5818563
11274,3.8394048
11275,5.987034
11276,3.4757473
11277,2.7470129
11278,2.5168297
11279,5.6220665
11280,3.4977672
11281,5.7964416
11282,6.0470777
11283,2.9993649
11284,5.2160797
11285,4.721696
11286,7.3275437
11287,5.615874
11288,5.866461
11289,2.7717566
11290,6.885238
11291,2.746559
11292,4.9540133
11293,5.621738
11294,5.629474
11295,6.433677
11296,5.8439775
11297,4.3961735
11298,6.076225
11299,3.8394048
11300,2.2738328
11301,6.0108495
11302,5.568942
11303,5.1980157
11304,5.946985
11305,5.736621
11306,6.3654394
11307,7.1804614
11308,6.2619686
11309,3.4131203
11310,5.171097
11311,5.069992
11312,3.0318515
11313,5.356962
11314,5.247162
11315,5.7214637
11316,1.9774691
11317,5.82167
11318,6.822451
11319,3.3988838
11320,6.585318
11321,5.7287507
11322,5.670337
11323,3.4625583
11324,2.2068772
11325,4.7025533
11326,5.6273265
11327,3.7695668
11328,5.2957406
11329,2.348245
11330,5.890982
11331,5.1804686
11332,5.5000954
11333,4.1976194
11334,6.346143
11335,4.1326094
11336,5.365289
11337,5.835291
11338,4.3678193
11339,4.890569
11340,6.0997458
11341,5.8122168
11342,6.0065002
11343,4.705973
11344,4.9053183
11345,5.317077
11346,5.4399614
11347,5.094286
11348,4.7476544
11349,4.7508845
11350,5.525507
11351,6.2033863
11352,3.0479107
11353,2.6253111
11354,3.7744062
11355,1.88696
11356,5.095193
11357,4.690837
11358,5.1804543
11359,4.3779006
11360,2.789177
11361,5.4084845
11362,6.2539682
11363,5.7976522
11364,2.4705575
11365,3.042246
11366,6.0871964
11367,2.3152754
11368,2.1752884
11369,5.8458915
11370,1.4481946
11371,2.329396
11372,5.556577
11373,4.671082
11374,5.587958
11375,1.9798156
11376,5.861344
11377,6.2755013
11378,5.759285
11379,4.9838324
11380,4.350914
11381,2.2713983
11382,3.292983
11383,2.558196
11384,2.9538841
11385,5.729186
11386,5.4035645
11387,2.2553666
11388,5.5976696
11389,5.285642
11390,2.6079187
11391,3.0736673
11392,4.7731256
11393,6.767802
11394,6.537315
11395,5.9660144
11396,2.3568196
11397,5.628999
11398,4.694081
11399,4.9680877
11400,6.160512
11401,6.2196684
11402,3.1793077
11403,6.6755996
11404,4.6417017
11405,2.9800053
11406,5.2267485
11407,6.9610653
11408,4.9230337
11409,4.416645
11410,4.5345974
11411,1.9861401
11412,3.8105288
11413,3.1751077
11414,5.392624
11415,4.979485
11416,5.674707
11417,4.958615
11418,5.8856163
11419,4.331382
11420,5.2979846
11421,5.3336706
11422,6.0485806
11423,6.23247
11424,3.5681586
11425,4.6518598
11426,5.5794196
11427,3.3764691
11428,2.9201047
11429,4.70175
11430,4.7475533
11431,2.405535
11432,6.1756296
11433,3.5558617
11434,1.7143786
11435,5.1321816
11436,2.8510313
11437,4.446781
11438,4.567243
11439,5.4144835
11440,4.516832
11441,2.0100956
11442,3.8333094
11443,2.0590162
11444,4.4039626
11445,4.056837
11446,4.616762
11447,2.068567
11448,6.2313156
11449,5.4589252
11450,5.8178315
11451,6.399585
11452,6.04867
11453,6.899779
11454,5.1977253
11455,5.1133122
11456,1.1323991
11457,1.607484
11458,3.2638924
11459,1.4790963
11460,5.3457313
11461,2.9264174
11462,5.9130545
11463,5.2834897
11464,5.6281123
11465,5.972197
11466,5.191584
11467,5.7359147
11468,4.052051
11469,6.488472
11470,6.7672772
11471,4.434497
11472,3.0628583
11473,5.642186
11474,5.814495
11475,4.4382005
11476,3.455636
11477,4.4579363
11478,5.4732113
11479,6.3989267
11480,4.2008343
11481,5.460932
11482,3.3392034
11483,6.557772
11484,3.1348479
11485,1.9171462
11486,4.6784105
11487,4.457549
11488,4.814828
11489,3.0657992
11490,4.660783
11491,4.094177
11492,1.7391257
11493,3.018346
11494,4.0431237
11495,6.8647556
11496,2.906421
11497,6.3905535
11498,2.834402
11499,2.3530014
11500,4.8417244
11501,5.5444674
11502,4.920731
11503,4.6244774
11504,5.8781724
11505,2.1030335
11506,7.642824
11507,5.638262
11508,5.552665
11509,6.2259846
11510,6.513163
11511,6.5878186
11512,3.268502
11513,2.6476338
11514,5.559537
11515,6.0612507
11516,2.7401617
11517,3.0095313
11518,5.2431407
11519,5.138763
11520,5.2040343
11521,2.0177474
11522,4.7536106
11523,5.606579
11524,5.808166
11525,5.8909802
11526,4.576101
11527,5.6440387
11528,5.1560807
11529,5.198968
11530,5.369491
11531,4.605597
11532,3.729761
11533,5.629683
11534,6.918948
11535,3.2125502
11536,3.8288596
11537,4.854421
11538,5.548386
11539,6.094408
11540,5.3571014
11541,3.5063438
11542,5.943864
11543,5.783032
11544,5.6653795
11545,5.128468
11546,4.3111815
11547,4.146684
11548,6.362932
11549,5.3472033
11550,6.107546
11551,2.0427172
11552,6.3341236
11553,5.5062485
11554,6.24808
11555,4.6124043
11556,5.393859
11557,4.9318113
11558,5.1828146
11559,6.201177
11560,5.719704
11561,7.3124833
11562,6.683432
11563,5.8667674
11564,4.2505875
11565,5.8603635
11566,5.493668
11567,4.164313
11568,6.1123834
11569,4.018237
11570,5.096813
11571,5.4708467
11572,5.1054034
11573,5.47818
11574,4.4934425
11575,4.763356
11576,3.7869623
11577,5.166282
11578,3.8108306
11579,5.277574
11580,3.2603278
11581,3.5889673
11582,5.184638
11583,3.3758419
11584,7.128342
11585,2.2895782
11586,6.291513
11587,3.9646747
11588,1.682141
11589,4.041373
11590,4.5718093
11591,6.0435624
11592,6.432499
11593,2.8417041
11594,6.2311463
11595,5.7768607
11596,4.912443
11597,5.134965
11598,5.5772467
11599,1.616309
11600,3.120942
11601,4.5576096
11602,4.5485835
11603,3.2469075
11604,2.115406
11605,4.9916387
11606,5.1621017
11607,5.9176235
11608,5.7474484
11609,3.8822172
11610,4.509373
11611,5.808731
11612,5.5501833
11613,6.4857283
11614,5.4519753
11615,4.606469
11616,3.8341045
11617,6.3830676
11618,2.5661747
11619,6.0769114
11620,4.248397
11621,6.129355
11622,4.8545995
11623,5.67766
11624,6.2372
11625,2.7183008
11626,7.35195
11627,3.0274093
11628,3.4470644
11629,6.7036147
11630,2.9969077
11631,4.669884
11632,1.8272656
11633,6.6088357
11634,6.623687
11635,3.596798
11636,5.5168557
11637,5.040427
11638,3.82572
11639,2.8796005
11640,3.0470679
11641,7.0239506
11642,6.166705
11643,1.8988726
11644,2.5210772
11645,2.6168134
11646,5.768008
11647,4.2277713
11648,6.180028
11649,5.8113217
11650,7.502445
11651,4.332841
11652,5.348761
11653,5.6311383
11654,5.3931246
11655,2.4856029
11656,3.359219
11657,5.8047256
11658,6.755765
11659,3.3537083
11660,6.644906
11661,4.8021693
11662,3.500398
11663,6.1100025
11664,2.5363553
11665,3.0982099
11666,4.6118135
11667,4.045018
11668,4.0206127
11669,4.413459
11670,4.9202166
11671,6.4369774
11672,3.640299
11673,5.8945518
11674,3.654152
11675,5.690298
11676,1.6646016
11677,4.24726
11678,5.025315
11679,4.534421
11680,5.9831595
11681,3.8947084
11682,5.1628838
11683,5.0337205
11684,4.0683513
11685,3.923595
11686,5.413838
11687,4.8079042
11688,4.489928
11689,2.7616985
11690,5.704597
11691,3.2684155
11692,2.576817
11693,2.24253
11694,6.5025306
11695,3.278344
11696,5.9532514
11697,3.3633132
11698,2.9918253
11699,2.4818692
11700,5.377723
11701,4.9141035
11702,6.2152348
11703,4.202938
11704,3.2011185
11705,5.572541
11706,4.8426642
11707,4.541587
11708,5.6968093
11709,1.9312633
11710,6.0501933
11711,4.1280947
11712,4.216669
11713,2.8219748
11714,4.799449
11715,4.95233
11716,6.1837983
11717,5.304521
11718,3.742797
11719,5.0499587
11720,5.211424
11721,9.162511
11722,6.87688
11723,3.9194024
11724,6.0350657
11725,6.9750395
11726,5.658589
11727,5.747971
11728,4.9386644
11729,5.7053266
11730,3.9678502
11731,3.9076688
11732,5.1429644
11733,4.66307
11734,3.5486352
11735,5.4351068
11736,4.5418267
11737,5.115147
11738,5.671424
11739,4.686437
11740,3.7089882
11741,3.5156944
11742,5.24372
11743,5.499239
11744,2.8750749
11745,2.531749
11746,6.335597
11747,5.325206
11748,5.7490673
11749,4.2717466
11750,1.6536961
11751,2.6521924
11752,5.494753
11753,4.7663336
11754,5.2949796
11755,3.5450425
11756,4.2345986
11757,6.880122
11758,5.726214
11759,5.551119
11760,5.607625
11761,5.708122
11762,3.4321647
11763,6.572125
11764,7.0205665
11765,3.9264557
11766,4.775626
11767,4.796012
11768,2.7864625
11769,3.453141
11770,5.8545465
11771,4.7395377
11772,6.416883
11773,4.3086276
11774,3.8684983
11775,4.7913823
11776,5.772391
11777,6.7068067
11778,7.3128176
11779,5.29384
11780,5.214816
11781,2.206175
11782,4.7583303
11783,6.3356223
11784,4.6009364
11785,5.854406
11786,4.704461
11787,5.387155
11788,2.8322246
11789,4.203627
11790,5.777778
11791,6.0019097
11792,5.022069
11793,3.2051923
11794,5.2892814
11795,4.407003
11796,5.5398455
11797,5.148286
11798,4.1142693
11799,5.1925893
11800,5.5519304
11801,5.689996
11802,5.732326
11803,4.303933
11804,5.2451787
11805,5.9162006
11806,4.2105556
11807,4.8849277
11808,5.0210547
11809,5.2158675
11810,3.9576836
11811,0.7566047
11812,4.251175
11813,6.032759
11814,3.1174772
11815,3.523002
11816,2.5744517
11817,5.251277
11818,4.1549764
11819,5.224148
11820,5.948588
11821,6.3815403
11822,2.9252045
11823,3.7241805
11824,5.9929743
11825,6.9512625
11826,5.4809465
11827,2.1640916
11828,5.207942
11829,5.1603293
11830,2.798634
11831,3.5860407
11832,2.2071896
11833,4.912039
11834,5.606345
11835,1.5079234
11836,5.344355
11837,6.05467
11838,4.084084
11839,3.4898784
11840,6.0432153
11841,2.0592213
11842,3.8827171
11843,4.5837035
11844,5.9985743
11845,3.63253
11846,5.958655
11847,2.0798523
11848,4.518962
11849,3.40875
11850,5.3561735
11851,6.4766645
11852,5.3591743
11853,5.715968
11854,5.7992554
11855,5.8234625
11856,2.628393
11857,2.8003805
11858,6.9344335
11859,5.327994
11860,4.6581984
11861,4.6525135
11862,3.3469636
11863,2.4621851
11864,2.8196154
11865,4.513562
11866,2.3442748
11867,5.6683135
11868,5.6848273
11869,3.086656
11870,6.0632133
11871,5.941375
11872,3.8018358
11873,4.885145
11874,5.079414
11875,6.236193
11876,3.4873855
11877,4.826651
11878,2.4327824
11879,5.8304935
11880,5.2211595
11881,6.5118456
11882,4.9918137
11883,5.0079885
11884,2.2447536
11885,5.1751347
11886,6.9464183
11887,3.9750268
11888,3.956287
11889,5.6645684
11890,6.283963
11891,6.56631
11892,4.259223
11893,6.65142
11894,4.830237
11895,5.8077726
11896,5.4109464
11897,5.443252
11898,6.5538297
11899,3.510508
11900,5.4191103
11901,3.4472592
11902,2.3114994
11903,5.638071
11904,3.5941722
11905,5.8516474
11906,6.909173
11907,6.094663
11908,5.898463
11909,6.0868106
11910,5.7714114
11911,2.699116
11912,6.1653433
11913,3.7905107
11914,6.791163
11915,4.468044
11916,5.7030396
11917,5.588528
11918,2.1701078
11919,5.4369445
11920,3.049646
11921,5.8318233
11922,3.7846332
11923,2.9719968
11924,4.1060596
11925,4.9466677
11926,5.4576383
11927,3.181838
11928,4.6903467
11929,3.3380377
11930,3.2383373
11931,4.929943
11932,3.3305602
11933,3.7760124
11934,5.7863393
11935,3.599937
11936,4.985917
11937,3.9245439
11938,6.2589703
11939,7.151612
11940,5.4614773
11941,5.2516875
11942,3.9918718
11943,1.1830895
11944,1.8570176
11945,3.240397
11946,5.523494
11947,5.441642
11948,2.8895078
11949,3.4769661
11950,5.502664
11951,4.007498
11952,6.1532116
11953,5.623852
11954,4.550979
11955,4.637595
11956,5.906656
11957,5.073338
11958,5.308358
11959,2.8317602
11960,6.2363014
11961,3.4826365
11962,5.6298685
11963,2.4195364
11964,2.7674792
11965,2.0298643
11966,6.240076
11967,4.3639617
11968,4.759384
11969,4.8531995
11970,2.5946846
11971,3.0171196
11972,6.7237854
11973,5.438615
11974,3.0505238
11975,4.2856236
11976,2.921417
11977,1.7883836
11978,3.4776032
11979,1.5050138
11980,5.926818
11981,5.9789743
11982,5.9988823
11983,5.7534084
11984,5.1462054
11985,4.7367573
11986,3.6839364
11987,5.0395794
11988,5.8926535
11989,3.9279034
11990,3.2250595
11991,3.5388753
11992,5.06209
11993,6.1928353
11994,3.1054454
11995,3.5704517
11996,5.247572
11997,4.24151
11998,4.251482
11999,2.5784051
12000,3.953115
12001,3.196585
12002,2.9474313
12003,6.162936
12004,5.55785
12005,6.7948575
12006,6.4967866
12007,6.1698375
12008,4.5956945
12009,2.336636
12010,5.01974
12011,6.0987663
12012,1.6006223
12013,3.7622273
12014,3.3319988
12015,6.057999
12016,6.7288666
12017,3.208655
12018,4.6106677
12019,5.071499
12020,4.9446507
12021,5.9749513
12022,3.0047796
12023,3.7569802
12024,5.1746755
12025,6.2213616
12026,3.7983785
12027,6.716069
12028,5.970564
12029,2.4136426
12030,5.810445
12031,5.3539915
