id,Hardness
10822,2.6248549691810887
10823,5.563247747305753
10824,5.833017282342135
10825,5.949288775439498
10826,3.4535151307848655
10827,5.823938831539589
10828,2.331807973495261
10829,5.886530865694271
10830,5.736932814911361
10831,5.247555781137702
10832,5.996298632175929
10833,5.756799034403217
10834,5.250959432614256
10835,5.208343391940576
10836,4.474700389565076
10837,5.404995268126865
10838,3.460986831170721
10839,2.31191170478855
10840,5.76046659052287
10841,5.121798813850007
10842,6.392109199790696
10843,4.02104601935304
10844,2.930816041240933
10845,5.307372128215059
10846,4.918283981758112
10847,5.864951297162259
10848,2.941182926165992
10849,5.865651953505945
10850,5.512975789633515
10851,2.322874940757514
10852,5.33767910625772
10853,4.47662386935649
10854,5.699690227522831
10855,4.4566148659390885
10856,4.809969155044499
10857,5.9821984076770995
10858,5.888729329517991
10859,5.149064111008861
10860,5.784350479275953
10861,5.982791501337877
10862,5.75736872054553
10863,5.083292746296773
10864,5.9177303195421835
10865,5.86056011655987
10866,4.92832154257392
10867,1.419873157997896
10868,5.091644248848546
10869,4.38181726497916
10870,5.916150537506159
10871,5.54623618284489
10872,3.834280811617715
10873,3.484469975384742
10874,5.952000013688313
10875,5.859972621689833
10876,5.915828140050909
10877,5.707244502849518
10878,6.030016105833788
10879,6.049767733756514
10880,3.689946710252952
10881,6.514095381779469
10882,4.527071114190212
10883,3.5814407814608775
10884,3.54621076522363
10885,4.873043471108408
10886,2.583258210226897
10887,4.453655934053754
10888,5.58938320144423
10889,5.69206039599521
10890,5.5604401324484956
10891,3.0152854473440414
10892,5.724215480168608
10893,2.2507078254081367
10894,5.42751447397723
10895,5.834438163884773
10896,2.5376546254293264
10897,6.070043446580047
10898,6.051773909829462
10899,2.8428610685654343
10900,3.794394584529742
10901,5.9666451165089605
10902,4.269533801946489
10903,3.3404005941731416
10904,5.736567040688512
10905,5.661786297524036
10906,2.584281963346764
10907,5.200097590717573
10908,5.876585060223752
10909,2.587561910763094
10910,5.398931647107244
10911,5.870766274891599
10912,5.968094574855216
10913,5.155100201294801
10914,4.652845575017012
10915,3.943787312141385
10916,4.549805843107241
10917,6.029844637950345
10918,5.823127350698205
10919,5.10069960848287
10920,5.931408191861579
10921,5.523006049068724
10922,3.607842780423796
10923,3.985931206631181
10924,4.211829235459049
10925,5.890822311063389
10926,5.810508470697487
10927,4.389425991722134
10928,2.165769055758672
10929,5.330327281235595
10930,5.371457998874501
10931,2.7659301461996493
10932,5.709365770575989
10933,5.948238033824649
10934,5.774178607144433
10935,6.268552763315313
10936,2.4362323430645616
10937,5.828800199987199
10938,3.9500473305669392
10939,5.801362902670752
10940,6.052478949461113
10941,2.698943125892348
10942,5.664453557607235
10943,6.225767151623939
10944,3.5575369516238697
10945,5.510732544767657
10946,5.913723709552885
10947,3.9638967928337876
10948,3.924855576192117
10949,2.7586160612376203
10950,2.4943052488414152
10951,5.771377564587317
10952,5.211188636533714
10953,3.0429910805722318
10954,5.2571632595587685
10955,4.065059393119399
10956,5.935702091473486
10957,5.607351757015234
10958,5.896920721550725
10959,5.25096679709003
10960,1.974373894818529
10961,4.973351791115244
10962,3.3051756418733533
10963,3.7483598166940273
10964,4.331726510564464
10965,4.91449784477582
10966,3.417156070166808
10967,5.491175311779285
10968,5.889704407670877
10969,3.062377700488656
10970,4.533954039149452
10971,5.542574251159489
10972,1.952698123903908
10973,3.634466462383518
10974,5.186283159227397
10975,2.333116851977132
10976,5.730470568056367
10977,5.70798587489622
10978,4.2098296421655865
10979,3.094071969309281
10980,6.0442643758504735
10981,5.63481263624195
10982,5.89000757480594
10983,3.374075159714968
10984,5.983936940427237
10985,3.0267957188289465
10986,6.00064603627962
10987,5.549648178556982
10988,5.475770103679999
10989,3.741726167919247
10990,1.9917524226051366
10991,3.592116226958691
10992,5.610957999739465
10993,2.694620013601179
10994,3.775122355307003
10995,2.1213077889743643
10996,6.008452292540041
10997,5.564230836924979
10998,4.84541488415989
10999,3.1521536028102872
11000,6.1611754712304245
11001,6.014338292461846
11002,2.389614455387813
11003,5.117267567517858
11004,5.674976747579994
11005,5.171827156174297
11006,5.178639285974889
11007,5.946567192580112
11008,5.382001239698806
11009,3.881191089902864
11010,5.808366227241201
11011,5.533664131327181
11012,6.027730490712307
11013,5.603357527276209
11014,5.252809365723468
11015,5.419047724468219
11016,5.984065300175465
11017,4.404439997975208
11018,3.5908267409379406
11019,3.5774855761585407
11020,5.960702637355994
11021,4.945513211258638
11022,6.735239429230771
11023,5.518993656026246
11024,5.567755992911279
11025,3.979351048545119
11026,2.2734085437669513
11027,3.469568955885187
11028,5.395318341222996
11029,2.290292396939645
11030,2.484132200901173
11031,5.536433616792922
11032,3.110545920262868
11033,4.739256947757476
11034,2.901289937860521
11035,5.255946762464194
11036,5.713417191201341
11037,5.46685637270499
11038,5.517723109844143
11039,6.0023375886995165
11040,5.949150933058664
11041,5.509078243261041
11042,2.4777701511628365
11043,2.851689226478468
11044,3.8151430131520976
11045,6.246399117868243
11046,2.4643291667472402
11047,2.0519221085720316
11048,5.714822806937484
11049,5.764200627963548
11050,5.25053618776663
11051,5.949298560686109
11052,2.761696136096775
11053,5.466535702876542
11054,6.019702258263712
11055,5.876186916860633
11056,5.507050756272995
11057,5.494803195348401
11058,6.322283769326017
11059,5.993367049604355
11060,3.2459012849112803
11061,5.245651457023849
11062,5.026916465702696
11063,6.0348416863938725
11064,4.091454358661671
11065,5.729910977974952
11066,4.222391793837873
11067,3.4685492743207917
11068,4.863696144173981
11069,4.7640294961174705
11070,5.554713770492965
11071,5.9784020782953915
11072,3.2243980497696514
11073,4.833868289956351
11074,5.603659160931548
11075,2.9586925442898235
11076,3.8268062874947657
11077,3.1593933783930424
11078,3.7378991063066085
11079,5.65791467759858
11080,2.917741942203312
11081,5.672812210290093
11082,5.190688366347409
11083,6.161179228447593
11084,5.9927450367848785
11085,5.6247872955256515
11086,1.8024519171235227
11087,5.948950396189198
11088,2.1242427419474637
11089,5.916621668645899
11090,6.050713325430486
11091,2.669898091672295
11092,2.763969277116619
11093,5.623573093834295
11094,4.893650131763539
11095,2.8957668520034314
11096,5.985318054355319
11097,2.2648773197090493
11098,5.1631495384986295
11099,5.9946364932811385
11100,5.584175564675117
11101,5.548111038240095
11102,6.012411346296075
11103,3.833025092798494
11104,6.1920526610221645
11105,6.071661182531954
11106,5.530830412402199
11107,3.5805429183916573
11108,4.69766454478451
11109,6.11563134261592
11110,5.975985312743866
11111,3.430973213742348
11112,5.378909566557881
11113,5.2080650390668755
11114,2.49401377493886
11115,5.520453629206288
11116,3.712511761877862
11117,6.101649044102634
11118,5.842603814411318
11119,6.187358612149892
11120,4.911049914445105
11121,5.450888119585127
11122,4.552363165217618
11123,3.114214071953193
11124,5.519949480266767
11125,4.955690864029969
11126,2.949360295270846
11127,6.1987987846600765
11128,6.060360376588294
11129,6.03497349198993
11130,4.067224740565964
11131,2.9362197797455845
11132,3.332671857590173
11133,3.4169282724706482
11134,5.869992455672684
11135,6.06690377097882
11136,4.970036831276926
11137,6.104721156212616
11138,5.84508433099201
11139,5.8559709130815065
11140,5.482856628333523
11141,6.044543625730068
11142,6.0050275946013905
11143,6.016995537654194
11144,2.8198924022313316
11145,5.0484013973009745
11146,5.84145377255492
11147,5.593066317726145
11148,2.949638790469763
11149,5.651511260824094
11150,5.683909171219568
11151,5.3134656149344
11152,2.8916077146509145
11153,5.227601027724428
11154,4.338431299467657
11155,5.57852056117859
11156,4.177268651731359
11157,3.6426802816076984
11158,3.322113347839695
11159,6.104297697810596
11160,3.129693266371216
11161,5.931260788505586
11162,5.992303535070741
11163,6.002127022947514
11164,5.9802209308912575
11165,2.618534471035608
11166,4.15305786338108
11167,4.918100079240227
11168,5.396054123548533
11169,4.1681018162600765
11170,3.31512731675242
11171,5.674495539698268
11172,4.8756189247857185
11173,4.824559370181743
11174,5.985393718275464
11175,5.184275963222356
11176,6.0874678333075
11177,5.7111912863786936
11178,2.1664820960192905
11179,4.532224491965353
11180,6.25768384084671
11181,5.901167260712697
11182,5.811753077823023
11183,5.450174143326559
11184,5.797247167973725
11185,5.691373800078506
11186,5.293626056022556
11187,3.544146340346776
11188,4.807753740864354
11189,3.4565616445038625
11190,5.057997882293763
11191,5.3322714911235325
11192,3.111015700479371
11193,5.911019294310079
11194,3.4169186195073498
11195,2.9594261696219353
11196,5.232072552605476
11197,5.4656560619336565
11198,4.729989141109316
11199,3.4226794975433417
11200,5.489017504738823
11201,3.1519037552439904
11202,5.473418068220737
11203,2.6214786037323474
11204,3.733264347679768
11205,5.8014886089161894
11206,4.088170557718853
11207,5.702074765805249
11208,5.581913459812581
11209,6.153883098892351
11210,5.6478774393223174
11211,5.756571676570636
11212,1.5216922448477872
11213,2.450411910553866
11214,3.1328466477245356
11215,6.005660924057768
11216,5.040345817449398
11217,5.9516331826593625
11218,5.742800084699031
11219,2.4277739563136556
11220,2.925380073197303
11221,3.1878703867855727
11222,5.9818330679762735
11223,2.9542588774269927
11224,2.981209374113357
11225,5.652654158208063
11226,5.685808743234287
11227,5.7115678668033745
11228,5.930119560358524
11229,3.460527897450682
11230,5.78087949552984
11231,6.006513680870069
11232,2.32473420037953
11233,3.7909990226532306
11234,3.207798115069943
11235,3.280855868806784
11236,5.8181878226560935
11237,5.421649246855484
11238,2.5644905398100786
11239,5.786509755612672
11240,6.04118785243347
11241,5.617079410579851
11242,4.484385518282422
11243,5.536442361658785
11244,6.105645718990104
11245,2.2255361782425696
11246,5.2427434402264455
11247,2.4210618315269676
11248,5.4585394909076115
11249,2.265334679714122
11250,4.660534427786627
11251,5.747114230989825
11252,5.993303608919914
11253,6.130276179559315
11254,5.857615652323336
11255,5.941745270573522
11256,5.965307209213322
11257,6.071779476868548
11258,2.145215029139469
11259,5.779267424502202
11260,3.610222032507061
11261,5.74814701474105
11262,4.407887857122391
11263,4.4432216499404005
11264,5.56070171932434
11265,6.042223146882448
11266,5.9566951870648746
11267,4.545403662266803
11268,1.419873157997896
11269,4.353229388700905
11270,4.684898022187356
11271,5.43703948942167
11272,3.5637404644295536
11273,2.752066556928814
11274,2.805869304960042
11275,5.82770195591898
11276,3.4830249417145116
11277,2.552953538899548
11278,2.3195675511405596
11279,5.853260767270461
11280,3.7616710540018774
11281,6.120016798389558
11282,6.07617287272473
11283,4.748328188666939
11284,5.252300291512204
11285,4.853126161007565
11286,5.758916999883645
11287,6.0637757453035395
11288,5.9983702704315025
11289,2.997114405648794
11290,6.539369856069905
11291,3.0422681091059087
11292,5.0850114242620705
11293,5.4869229615200625
11294,5.966312717778511
11295,5.978182735375587
11296,5.986157950258156
11297,4.337327149149221
11298,5.939723550143766
11299,2.803176340423244
11300,2.332606288915831
11301,5.236531636296336
11302,5.779110096825858
11303,5.450310592955923
11304,5.959504307109001
11305,5.97366767214019
11306,6.009915895185948
11307,6.3767199825408944
11308,5.933434062466197
11309,2.4002367114422345
11310,5.755776949038998
11311,5.874814939959041
11312,2.6624190489183412
11313,5.4096195018501785
11314,5.619320782091315
11315,5.9875615994684885
11316,2.6172726315751875
11317,5.78999332085346
11318,4.746674454913891
11319,2.788559197596616
11320,6.037071599352909
11321,5.735898684756032
11322,5.956029180754363
11323,3.10272002556036
11324,2.369057181464869
11325,4.5063080416878485
11326,6.048632411251466
11327,3.7846348896699475
11328,5.6356026314152805
11329,2.067326873181386
11330,5.882520979998031
11331,5.719141209668845
11332,6.043685913556547
11333,5.5058225162989345
11334,5.966969976037189
11335,3.463848057375807
11336,5.295961249230139
11337,4.436893523510036
11338,3.671734279934002
11339,5.766651915595691
11340,5.941702113804279
11341,6.157139058206327
11342,5.991839203425358
11343,4.739042111171316
11344,4.976640762549106
11345,5.835781768575287
11346,5.979641708911319
11347,6.008120159577682
11348,4.458600606037404
11349,4.536256359792138
11350,6.047391137889266
11351,5.804218575004106
11352,3.261410975775578
11353,2.334545687228434
11354,2.6524201053826393
11355,2.9166054810743756
11356,4.6632730367011765
11357,4.939575879069428
11358,5.606529135144981
11359,4.999864987470126
11360,2.6869116991270166
11361,6.015565159364167
11362,4.0384196857222205
11363,5.2652257728931975
11364,2.4180999537206964
11365,3.0092409122451325
11366,6.023666068919557
11367,1.7485501621250357
11368,2.416694401210439
11369,5.948729395468823
11370,2.2272795100189517
11371,2.477979824286006
11372,5.7987785882947325
11373,4.151134974983185
11374,5.596738351118585
11375,2.7508017695801046
11376,5.917837354293628
11377,6.022417156223588
11378,5.235692244031969
11379,4.447684579695199
11380,5.021704087682671
11381,3.699299535058202
11382,2.873014947734942
11383,3.2398274721036318
11384,3.0361413438720763
11385,5.329089878093669
11386,5.568499202373363
11387,3.8031851654695066
11388,5.862790479298431
11389,5.714753017797249
11390,3.9104614959232906
11391,3.654745310064751
11392,4.170578930906554
11393,5.861755514668598
11394,5.430637704809914
11395,5.820131339858353
11396,3.6052091140154734
11397,6.039561234560773
11398,5.718432269815991
11399,5.691131735940615
11400,6.057843584142354
11401,3.7570124007211323
11402,3.720217573161654
11403,6.0385068182562
11404,5.437839566262981
11405,3.2571813269803354
11406,4.979148559210403
11407,5.834214073028295
11408,5.846146479955921
11409,3.0318039352748105
11410,3.7303199194617527
11411,2.2969888633010056
11412,5.291596038280506
11413,3.6043618521383642
11414,5.810381328951057
11415,5.5319099923465105
11416,5.877219638448281
11417,5.719857437755516
11418,6.0819327104018654
11419,5.215987043549978
11420,5.837328393336485
11421,5.8119152556874125
11422,5.491143840637955
11423,5.468572862814101
11424,2.9298074327208976
11425,2.9200294278780645
11426,5.821148542608755
11427,4.345828449498644
11428,2.388823463102095
11429,4.847700862660608
11430,5.821356324294214
11431,2.898837306795028
11432,6.16676151497325
11433,3.7600228773741198
11434,1.9898191399317366
11435,6.058378886868331
11436,2.476894205606703
11437,5.88256587278466
11438,3.895449522961589
11439,5.730431292369294
11440,2.60600376729304
11441,2.3748023065614667
11442,2.636788028979656
11443,2.070796708087312
11444,4.922892045033542
11445,4.578751264602299
11446,5.285353752377845
11447,3.471905039090856
11448,5.812530578866142
11449,5.507117517056856
11450,5.439417375317828
11451,4.047098969821893
11452,4.212635906255551
11453,5.70053397812637
11454,4.749661960900242
11455,5.976391139615628
11456,2.551305623439593
11457,4.26891340611681
11458,4.8117549471110586
11459,2.1413744847777583
11460,4.812967565880101
11461,2.6960385385516243
11462,5.987456856300014
11463,5.25530757544152
11464,5.902136746313064
11465,5.99663198480087
11466,5.257348060252223
11467,5.8394048190398244
11468,4.321197610775375
11469,6.294000238733218
11470,5.809324376647184
11471,3.4268834153108867
11472,3.306386036797363
11473,5.768199578782643
11474,5.764998803343394
11475,3.1583699294973098
11476,4.564724910689261
11477,5.016884298299172
11478,5.796803784457627
11479,5.965588185246629
11480,5.655873761348946
11481,5.973295307564283
11482,3.774765828678723
11483,6.0648762258099715
11484,3.891459125313521
11485,2.109345822548596
11486,5.310738227147828
11487,5.364205981681578
11488,6.141368590399914
11489,2.83464741667644
11490,4.4574812881354955
11491,4.243324010265767
11492,2.417208528357028
11493,3.8207583543831394
11494,4.799131175278888
11495,6.551570796626678
11496,3.2327662925094853
11497,6.627637460326776
11498,3.051178286146778
11499,2.4287946370516957
11500,5.3985140939989416
11501,5.360095548387851
11502,4.852647773800665
11503,5.525493496893712
11504,5.936599307451793
11505,2.715169997245162
11506,6.166328474163449
11507,5.947906784858072
11508,5.995823023974505
11509,5.932853791914684
11510,6.133532619564575
11511,5.407154195455535
11512,2.7857406432631255
11513,2.5125829597451865
11514,6.011549230722367
11515,6.02377467682302
11516,2.104368805812491
11517,1.9041007322159624
11518,5.2013076638671665
11519,5.696021635317038
11520,5.831972102749011
11521,2.340999122735241
11522,5.606761668174311
11523,5.638336757993389
11524,5.666850888827001
11525,6.0322886692406845
11526,5.300610667122555
11527,5.992068854961264
11528,5.738734769869232
11529,5.894761293567546
11530,4.956683107081834
11531,5.09945027027416
11532,4.133781771261657
11533,5.028445616875472
11534,5.850942813767955
11535,3.677671714449992
11536,4.217853151908503
11537,5.288315076730689
11538,5.985181063690894
11539,5.716610238645013
11540,4.026860306695613
11541,4.010320699329627
11542,4.7960899781835575
11543,5.968601662079432
11544,4.6931219932855415
11545,5.914467429688428
11546,5.597283668888698
11547,4.47703782683228
11548,5.838361962926071
11549,3.9154080430988953
11550,5.8806250328606895
11551,2.154374978236506
11552,6.014217673393209
11553,5.937468189459786
11554,5.0930763611839405
11555,4.706883918064666
11556,6.040290128926228
11557,3.9385906988079373
11558,5.845154789928183
11559,5.684225689208169
11560,5.412048986409816
11561,6.5053623313452
11562,6.105733292454454
11563,5.7408365576947435
11564,4.727317934763683
11565,5.281074688005563
11566,6.109800394594216
11567,5.245590964043019
11568,6.057541108819731
11569,5.620168566942973
11570,5.256946678363216
11571,4.489945573201039
11572,4.133673862431497
11573,5.8180383235643705
11574,4.667659352924448
11575,2.240655598122399
11576,3.519038598813434
11577,5.655568041955451
11578,4.375944098787475
11579,3.538769542949387
11580,2.904860593962026
11581,3.438625690260385
11582,4.761250416938025
11583,3.7244858202322164
11584,5.935654814137531
11585,2.18212736572225
11586,6.164893443956788
11587,3.993882661369645
11588,2.421229803621956
11589,5.671053529605832
11590,5.841263486450952
11591,5.360626806638746
11592,5.705389904675246
11593,4.3714553738734425
11594,6.491806164910412
11595,5.817700573206395
11596,5.075793100245817
11597,5.641975482544545
11598,6.053931788792019
11599,2.1262040420948454
11600,3.5045367728998
11601,5.048775345689749
11602,4.423482972898771
11603,3.105428427094988
11604,2.3413001882997198
11605,4.2295825603017185
11606,5.522377244484816
11607,5.973534726523982
11608,6.015191179345477
11609,3.2069339945688786
11610,4.803312730651043
11611,5.6614938240906145
11612,5.982884275936389
11613,5.898437387740729
11614,4.85272720994772
11615,5.9975001248354305
11616,3.816123954987057
11617,5.541578544272635
11618,3.117485494398537
11619,5.974527100342009
11620,5.2609812455445315
11621,6.256813949970945
11622,5.8950686035550905
11623,6.001427862128282
11624,6.039217186119788
11625,4.190701440936369
11626,6.111156188470534
11627,3.03375594539997
11628,3.471959715799748
11629,5.777222183849968
11630,3.0973535422688743
11631,3.538565675284723
11632,1.9533877042738592
11633,6.344718951085665
11634,5.957760800166689
11635,4.655434074012148
11636,6.002372420447984
11637,5.836972429439904
11638,5.411544698703897
11639,2.9498993008947707
11640,2.5303837752652902
11641,5.7292804949916185
11642,5.449668483746607
11643,2.527685634657295
11644,2.5563790587272024
11645,3.19587110915628
11646,5.649800635604321
11647,3.6033963233748527
11648,5.853990626928855
11649,5.255743339185703
11650,6.1437380396913515
